34036028,180463340
180463340,180463340
20562637,180463340
97409621,180463340
4775573985,180463340
831661215113936896,180463340
1429952910,180463340
602213856,180463340
193240478,180463340
159130848,180463340
316238973,180463340
2483870164,180463340
823631202,180463340
835052383,180463340
3244738203,180463340
275444029,180463340
1322817595,180463340
559476095,180463340
236841405,180463340
3248004258,180463340
2888320925,180463340
1331204348,180463340
329137787,180463340
4838165926,180463340
55391980,180463340
1720256796,180463340
798184854731030528,180463340
791539138407362560,180463340
190970433,180463340
116529841,180463340
2568801541,180463340
25837078,180463340
719252985130258432,180463340
799566699758583808,180463340
6604072,180463340
66061722,180463340
912196440,180463340
82698576,180463340
698788703922221056,180463340
58103857,180463340
618227289,180463340
802573466855755776,180463340
112768595,180463340
143161963,180463340
194018594,180463340
829819831608176640,180463340
356146063,180463340
257857451,180463340
2871982357,180463340
620487609,180463340
21619863,180463340
2244612608,180463340
2690495827,180463340
156777017,180463340
793203474120908800,180463340
1615444796,180463340
573971372,180463340
2906140489,180463340
3031158199,180463340
438742756,180463340
1855517916,25399731
47130443,25399731
50035763,25399731
116529841,25399731
1638145070,25399731
113533559,25399731
1014836089,25399731
711893872247443456,25399731
711207527778746368,25399731
2302145463,25399731
764888930877579264,25399731
37935744,25399731
33803669,25399731
24046977,25399731
945721254,25399731
3394529638,25399731
2360414760,25399731
1888542373,25399731
2829835915,25399731
3709587199,25399731
105023682,25399731
4925263570,25399731
3251959892,25399731
3995119037,25399731
38805355,25399731
13231002,25399731
1570782691,25399731
54640542,25399731
826308472773816321,25399731
4880844083,25399731
758293544444526593,25399731
20901851,25399731
211019590,25399731
1577834156,25399731
19529002,25399731
1571370649,25399731
75998366,25399731
832240946372866048,25399731
829656650864750593,25399731
3112451826,25399731
3438261849,25399731
3355565866,25399731
3378897167,25399731
829624248813572096,25399731
389544306,25399731
396870898,25399731
27380876,25399731
3290994920,25399731
269600673,25399731
746440346217877504,25399731
7157132,729468343
22490294,729468343
16312576,729468343
2479736293,729468343
807097239395069952,729468343
2655036301,729468343
816680096140496896,729468343
3688983554,729468343
822551063559602178,729468343
762972819546316800,729468343
259671898,729468343
282525468,729468343
2478310064,729468343
138572563,729468343
72917395,729468343
726614412828639233,729468343
2593672532,729468343
21619863,729468343
3145344712,729468343
424783708,729468343
817861446956630018,729468343
824943199915503621,729468343
3441989179,729468343
826066421868294145,729468343
794662895355314176,729468343
10512712,729468343
609212773,729468343
2743198515,729468343
826695000893296640,729468343
827574116362379264,729468343
827576446923202560,729468343
2860108601,729468343
478978182,729468343
998134171,729468343
824468047490588675,729468343
400653658,729468343
827689483420184576,729468343
186114701,729468343
829652260653240320,729468343
45141278,729468343
780219339098103808,729468343
121760455,729468343
18501977,729468343
828154943227908096,729468343
829631453214433281,729468343
2235368077,729468343
733575303910416384,729468343
3458927307,729468343
1294080457,729468343
340504000,729468343
3786129262,729468343
2318354151,729468343
827547137047195648,729468343
4860102221,729468343
827521457810874368,729468343
740966534,729468343
827503401072152578,729468343
882864740,729468343
2305049443,2305049443
223846292,2305049443
2675440706,2305049443
4241915717,2305049443
3344060177,2305049443
117977339,2305049443
820002545510871041,2305049443
636632661,2305049443
751727331333529600,2305049443
2878490634,2305049443
188875316,2305049443
2211031192,2305049443
3423709252,2305049443
807708201605038080,2305049443
475823734,2305049443
719668210,2305049443
745700281413959681,2305049443
1961260244,2305049443
768519113086013442,2305049443
1657455127,2305049443
2900964959,2305049443
439621856,2305049443
116529841,2305049443
218666318,2305049443
220619101,2305049443
3063093707,2305049443
433597746,2305049443
1963706654,2305049443
3537665363,2305049443
2802640942,2305049443
20873757,2305049443
434255511,2305049443
617287162,2305049443
69068886,2305049443
28486228,2305049443
49021147,2305049443
1163834018,2305049443
2586029714,2305049443
3280145039,2305049443
813790697161682944,2305049443
1560414182,1526052913
190337234,1526052913
2577141630,1526052913
39267240,1526052913
3982142002,1526052913
750957059278069760,1526052913
828641180749529089,1526052913
302916920,1526052913
602049304,1526052913
474233181,1526052913
3916524193,1526052913
196397829,1526052913
155945812,1526052913
2292726031,1526052913
1133628528,1526052913
3024247457,1526052913
18429575,1526052913
3280694497,1526052913
4743264858,1526052913
2886474864,1526052913
764369558215983104,1526052913
492335472,1526052913
72178236,1526052913
163191988,1526052913
149319815,1526052913
15397617,1526052913
789649226556776448,1526052913
3351126778,1526052913
3371666523,1526052913
601619375,1526052913
828545974909956096,1526052913
734691288801382400,1526052913
311630395,1526052913
240890062,1526052913
2365930814,1526052913
155090465,1526052913
170924836,1526052913
389751523,1526052913
136982943,1526052913
87857439,1526052913
765330238960173056,1526052913
782653285534543873,1526052913
294915361,1526052913
1059846337,1526052913
1094463146,1526052913
13986352,1526052913
811722230136606720,1526052913
2964840565,1526052913
261659319,1526052913
113910478,1526052913
1225550292,1526052913
2730066025,2730066025
16312576,2730066025
17221819,2730066025
1325479273,2730066025
772738277648588800,2730066025
1686374462,2730066025
321005543,2730066025
3037303031,2730066025
1361251052,2730066025
729971378015834113,2730066025
25364439,2730066025
797380478563188736,2730066025
95398415,2730066025
310363059,2730066025
3253957052,2730066025
387402425,2730066025
102928466,2730066025
3293353049,2730066025
75335399,2730066025
883484803,2730066025
297428826,2730066025
2954048812,2730066025
4821117250,2730066025
250199423,2730066025
2280337860,2730066025
15069137,2730066025
249754981,2730066025
2464747333,2730066025
720330787648712704,2730066025
856639596,2730066025
358935854,2730066025
346160258,2730066025
2909743996,2730066025
791539138407362560,2730066025
1225160762,2730066025
35215517,2730066025
3426528688,2730066025
119213104,2730066025
3070885655,2730066025
2775432571,2730066025
763403953161834496,2730066025
8389542,2730066025
911203728,2730066025
783001865923403776,2730066025
189519054,2730066025
3617849056,2730066025
3144617104,2730066025
3083374722,2730066025
180909648,2730066025
166587420,2730066025
2230312268,2730066025
874159700,2730066025
1586506646,2730066025
749262428358209536,2730066025
112094681,2730066025
2884371118,2730066025
491161020,2730066025
331784511,2730066025
741771563293396996,2730066025
1462821571,2730066025
19346439,1338021314
836142284,1338021314
25597770,1338021314
790902312273186816,1338021314
42097740,1338021314
716126574,1338021314
780874300651778048,1338021314
22874430,1338021314
44184539,1338021314
13904952,1338021314
57558947,1338021314
59968066,1338021314
107210762,1338021314
1490613415,1338021314
87998992,1338021314
2165075844,1338021314
821381182415929344,1338021314
22533565,1338021314
72037571,1338021314
4849564295,1338021314
1723752511,1338021314
626128250,1338021314
149018855,1338021314
731695075088965632,1338021314
536638453,1338021314
377326776,1338021314
369909818,1338021314
267185517,1338021314
375274232,1338021314
22033042,1338021314
88254641,1338021314
3457241715,1338021314
41671933,1338021314
174374024,1338021314
113266395,1338021314
811745225118883840,1338021314
23920722,1338021314
395751591,1338021314
20230497,1338021314
18686755,1338021314
39261638,1338021314
257519857,1338021314
190840213,1338021314
3096702665,1338021314
4836376679,1338021314
563319506,1338021314
287640384,1338021314
788470199859154954,1338021314
774023388696350720,1338021314
2798308393,1338021314
61428857,1338021314
104283990,1338021314
3043376265,1338021314
827492676748636160,1338021314
794913162403446784,1338021314
551565258,1338021314
2242553484,3071282773
776802365680783360,3071282773
828891823581982720,3071282773
854170262,3071282773
593434849,3071282773
59780105,3071282773
799656574377598976,3071282773
825265463206621184,3071282773
3337109773,3071282773
146014104,3071282773
1561123663,3320478908
15675138,3320478908
16312576,3320478908
2795917625,3320478908
4163172501,3320478908
557904497,3320478908
281197007,3320478908
2508774962,3320478908
283576820,3320478908
235015924,3320478908
558920636,3320478908
571136496,3320478908
1179696308,3320478908
883421593,3320478908
61571654,3320478908
349959527,3320478908
43851680,3320478908
367506140,3320478908
703120124585218048,3320478908
830968544531673089,3320478908
1064497988,3320478908
2486264953,3320478908
3323489007,3320478908
3043760685,3320478908
190150903,3320478908
144563429,3320478908
831734455987482624,3320478908
1947265657,3320478908
26164830,3320478908
167939590,3320478908
339237938,3320478908
825036227510427648,3320478908
73675740,3320478908
796938219766054912,3320478908
252354043,3320478908
27404671,3320478908
806351961368969216,3320478908
26015194,3320478908
3514281448,3320478908
608661793,3320478908
619604253,3320478908
706460202,3320478908
268483991,3320478908
524857313,3320478908
1325370577,3320478908
3308850354,3320478908
772234466,3320478908
3219680120,3320478908
4882482611,3320478908
275827219,3320478908
427402721,3320478908
1546267296,3320478908
1107698185,3320478908
826156014772879360,3320478908
167550475,3320478908
45886550,3320478908
32638987,3320478908
821691415,3320478908
2202322454,3320478908
456150780,3320478908
34036028,2984674484
91798498,2984674484
713326384689594369,2984674484
759863807829168129,2984674484
2729538973,2984674484
718139329,2984674484
1400421577,2984674484
22475567,2984674484
1649336216,2984674484
1134551455,2984674484
2239450970,2984674484
906221214,2984674484
906094669,2984674484
3244956503,2984674484
160664621,2984674484
271895024,2984674484
2425991104,2984674484
103276122,2984674484
26231665,2984674484
1261744980,2984674484
46187807,2984674484
106627836,2984674484
2329491332,2984674484
832698961,2984674484
51267340,2984674484
175975291,2984674484
2364012073,2984674484
2852869063,2984674484
98943235,2984674484
2680295116,2984674484
755469743813959680,2984674484
1676045917,715177919438577664
15279429,715177919438577664
467556982,715177919438577664
264350940,715177919438577664
3245380042,715177919438577664
103972238,715177919438577664
777481756530401280,715177919438577664
771506295740530688,715177919438577664
580163196,715177919438577664
2416535899,715177919438577664
60439150,715177919438577664
